"","Estimate","Std. Error","z value","Pr(>|z|)"
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEPR",1521305182407.56,4439158207080.52,0.342701276107046,0.731823202604346
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEPR",-4502061643974252,4439158209985.34,-1014.17012663514,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATERI",1537983452122.71,4439158238365.6,0.346458353034281,0.728998277798559
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATERI",1537983452105.63,4439158238367.21,0.346458353030309,0.728998277801543
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATESC",1537983452122.07,4439158238365.76,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATESC",-4502061643702364,4439158235769.65,-1014.17012068321,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATESC",1535653660859.38,4439156998618.08,0.345933622383131,0.729392599821196
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATESC",1537983452122.49,4439158238365.8,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATESC",-4502061643915604,4439158235215.02,-1014.17012085795,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATESD",1537983452121.78,4439158238365.75,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATESD",1537983452086.92,4439158238329.61,0.346458353029029,0.728998277802505
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATESD",1537983452104.63,4439158238366.98,0.346458353030101,0.728998277801699
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATETN",-4502061643906170,4439158245820.83,-1014.17011843283,0
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATETN",1537983452140.95,4439158238365.59,0.346458353038391,0.728998277795471
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATETN",-4502061643705436,4439158202247.37,-1014.1701283424,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATETN",1537983452123.18,4439158238365.81,0.346458353034372,0.72899827779849
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATETN",-4502061628554670,4439157909065.53,-1014.17019190975,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATETX",-4502061617779238,4439160371750.89,-1014.16962685751,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATETX",1537983452121.58,4439158238365.73,0.346458353034018,0.728998277798756
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATETX",1537983452103.86,4439158238365.22,0.346458353030066,0.728998277801726
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATETX",1537983452122.48,4439158238365.76,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATETX",1537983452120.91,4439158238365.73,0.346458353033865,0.728998277798871
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATETX",1537983452121.77,4439158238365.74,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATETX",1537983452121.35,4439158238365.69,0.346458353033969,0.728998277798793
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEUT",1537983452120.84,4439158238365.7,0.346458353033854,0.72899827779888
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEUT",1537983452096.03,4439158238365.05,0.346458353028314,0.728998277803042
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEUT",1537983452121.83,4439158238365.65,0.34645835303408,0.72899827779871
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEVA",1537983452112.91,4439158238365.35,0.346458353032093,0.728998277800203
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEVA",1537983452120.87,4439158238365.77,0.346458353033854,0.72899827779888
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEVA",1537983452123.16,4439158238365.75,0.346458353034372,0.72899827779849
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEVA",1537983452121.78,4439158238365.76,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEVA",1537983452120.97,4439158238365.76,0.346458353033877,0.728998277798862
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEVA",1537983452123.07,4439158238365.73,0.346458353034353,0.728998277798505
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEVA",1537982586257.73,4439157914274.04,0.346458183276691,0.728998405355576
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEVT",-4502061643917274,4439158240378.58,-1014.17011967866,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEWA",1537983452121.23,4439158238365.7,0.346458353033941,0.728998277798814
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEWA",1537983450368.25,4439158236611.12,0.346458352775989,0.728998277992641
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEWA",1537983452119.88,4439158238365.72,0.346458353033634,0.728998277799045
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEWA",1537983452123.18,4439158238365.8,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEWA",1537983452096.34,4439158238365.77,0.346458353028329,0.728998277803031
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEWI",1537983452121.27,4439158238365.7,0.346458353033951,0.728998277798807
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEWI",1537983452095.85,4439158238365.73,0.34645835302822,0.728998277803113
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEWI",1537983452095.81,4439158238365.72,0.346458353028212,0.728998277803119
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEWI",1537983452095.91,4439158238365.71,0.346458353028236,0.728998277803101
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEWV",1537983452095.84,4439158238365.72,0.346458353028219,0.728998277803113
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEWV",1537983452095.9,4439158238365.72,0.346458353028233,0.728998277803103
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEWY",1537983452095.86,4439158238365.72,0.346458353028223,0.728998277803111
